gene,log2FoldChange,pValue,rawPValue,qValue,significant
LRRC37A4,0.0187019,0.958531,0.958531,0.999906,no
LRRC37B,0.0500698,0.931715,0.931715,0.999906,no
LRRC37BP1,0.0412291,0.918675,0.918675,0.999906,no
LRRC39,-0.511732,0.81594,0.81594,0.999906,no
LRRC40,0.0507675,0.898596,0.898596,0.999906,no
LRRC41,0.00404107,0.989651,0.989651,0.999906,no
LRRC42,-0.31998,0.406679,0.406679,0.999906,no
LRRC43,-0.292764,0.830853,0.830853,0.999906,no
LRRC45,-0.247604,0.604112,0.604112,0.999906,no
LRRC47,-0.0791951,0.813796,0.813796,0.999906,no
LRRC48,0.645395,0.738729,0.738729,0.999906,no
LRRC49,0.637652,0.16404,0.16404,0.999906,no
LRRC56,0.63137,0.440864,0.440864,0.999906,no
LRRC57,-0.116326,0.778117,0.778117,0.999906,no
LRRC58,-0.103757,0.746864,0.746864,0.999906,no
LRRC59,-0.527638,0.0916506,0.0916506,0.980084,no
LRRC6,-0.0299899,0.966491,0.966491,0.999906,no
LRRC66,-0.589703,0.434349,0.434349,0.999906,no
LRRC8A,0.0618402,0.853713,0.853713,0.999906,no
LRRC8C,0.0782988,0.849963,0.849963,0.999906,no
LRRC8D,0.77116,0.0320842,0.0320842,0.535913,no
LRRC8E,-0.200177,0.74394,0.74394,0.999906,no
LRRCC1,0.0120979,0.979664,0.979664,0.999906,no
LRRFIP1,-0.594135,0.116966,0.116966,0.999906,no
LRRFIP2,-0.696768,0.028439,0.028439,0.501038,no
LRRK1,-0.0472847,0.881508,0.881508,0.999906,no
LRRK2,-0.450933,0.1662,0.1662,0.999906,no
LRRN3,1.25848,0.24595,0.24595,0.999906,no
LRRN4CL,0.0782939,0.803369,0.803369,0.999906,no
LRRTM2,4.02715,0.664086,0.664086,0.999906,no
LRSAM1,0.442885,0.332615,0.332615,0.999906,no
LRTOMT,0.125261,0.993189,0.993189,0.999906,no
LRWD1,-0.119144,0.833144,0.833144,0.999906,no
LSAMP,-0.130864,0.679899,0.679899,0.999906,no
LSG1,-0.250845,0.471996,0.471996,0.999906,no
LSM1,-0.389005,0.43005,0.43005,0.999906,no
LSM10,0.135282,0.73173,0.73173,0.999906,no
LSM11,-0.213876,0.751529,0.751529,0.999906,no
LSM12,-0.110991,0.74281,0.74281,0.999906,no
LSM14A,-0.0277659,0.932008,0.932008,0.999906,no
LSM14B,0.0613745,0.853698,0.853698,0.999906,no
LSM2,0.171715,0.822611,0.822611,0.999906,no
LSM3,0.225864,0.578198,0.578198,0.999906,no
LSM4,-0.0578362,0.874903,0.874903,0.999906,no
LSM5,-0.109903,0.798419,0.798419,0.999906,no
LSM6,-0.389209,0.434696,0.434696,0.999906,no
LSM7,0.164665,0.694138,0.694138,0.999906,no
LSMD1,-0.307875,0.56826,0.56826,0.999906,no
LSP1,4.31593,0.0493472,0.0493472,0.711042,no
LSR,0.197555,0.824623,0.824623,0.999906,no
LSS,0.032877,0.921361,0.921361,0.999906,no
LTA4H,0.189651,0.559125,0.559125,0.999906,no
LTB4R,-0.0180412,0.988503,0.988503,0.999906,no
LTB4R2,-0.355601,0.945781,0.945781,0.999906,no
LTBP1,-0.708522,0.111104,0.111104,0.999906,no
LTBP2,0.221206,0.605606,0.605606,0.999906,no
LTBP3,-0.125482,0.732237,0.732237,0.999906,no
LTBP4,0.141986,0.748287,0.748287,0.999906,no
LTBR,-0.323663,0.297818,0.297818,0.999906,no
LTC4S,1.08279,0.329557,0.329557,0.999906,no
LTN1,-0.634639,0.0543132,0.0543132,0.751212,no
LTV1,-0.256161,0.504979,0.504979,0.999906,no
LUC7L,0.143547,0.721969,0.721969,0.999906,no
LUC7L2,-0.0281352,0.9354,0.9354,0.999906,no
LUC7L3,-0.00819251,0.981696,0.981696,0.999906,no
LUM,0.873382,0.0208375,0.0208375,0.403751,no
LURAP1,0.48519,0.809318,0.809318,0.999906,no
LURAP1L,0.300119,0.372867,0.372867,0.999906,no
LUST,0.378987,0.716364,0.716364,0.999906,no
LUZP1,-0.0198864,0.954413,0.954413,0.999906,no
LXN,1.06032,0.00660074,0.00660074,0.181605,no
LY6E,0.186686,0.588902,0.588902,0.999906,no
LY6G5B,-0.339616,0.731375,0.731375,0.999906,no
LY6K,0.562076,0.70638,0.70638,0.999906,no
LY75,-0.794117,0.906082,0.906082,0.999906,no
LY96,0.676397,0.265517,0.265517,0.999906,no
LYAR,-0.189732,0.743157,0.743157,0.999906,no
LYN,-0.624011,0.26335,0.26335,0.999906,no
LYNX1,0.387296,0.314861,0.314861,0.999906,no
LYPD3,1.34168,0.116439,0.116439,0.999906,no
LYPLA1,-0.349611,0.364113,0.364113,0.999906,no
LYPLA2,-0.284979,0.479613,0.479613,0.999906,no
LYPLAL1,-0.233486,0.599161,0.599161,0.999906,no
LYRM1,-0.209174,0.669511,0.669511,0.999906,no
LYRM2,0.241309,0.553516,0.553516,0.999906,no
LYRM4,0.101621,0.820698,0.820698,0.999906,no
LYRM5,0.203137,0.635395,0.635395,0.999906,no
LYRM7,0.189316,0.617915,0.617915,0.999906,no
LYSMD1,-0.130688,0.862528,0.862528,0.999906,no
LYSMD2,-0.106008,0.898714,0.898714,0.999906,no
LYSMD3,0.000710277,0.998382,0.998382,0.999906,no
LYSMD4,-0.20087,0.726444,0.726444,0.999906,no
LYST,0.0521921,0.873413,0.873413,0.999906,no
LZIC,0.354391,0.414028,0.414028,0.999906,no
LZTFL1,0.484299,0.184503,0.184503,0.999906,no
LZTR1,-0.288312,0.355236,0.355236,0.999906,no
LZTS1,1.06319,0.102056,0.102056,0.999906,no
LZTS2,-0.184827,0.555626,0.555626,0.999906,no
M6PR,0.00402747,0.991201,0.991201,0.999906,no
MAB21L1,-0.100303,0.932799,0.932799,0.999906,no
MACF1,-0.402281,0.282829,0.282829,0.999906,no
MACROD1,0.131131,0.798182,0.798182,0.999906,no
MACROD2,0.175792,0.876043,0.876043,0.999906,no
MAD1L1,0.145038,0.704599,0.704599,0.999906,no
MAD2L1,-0.120918,0.869493,0.869493,0.999906,no
MAD2L1BP,-0.208743,0.628899,0.628899,0.999906,no
MAD2L2,-0.273319,0.489893,0.489893,0.999906,no
MAEA,-0.00148273,0.996294,0.996294,0.999906,no
MAF,0.680344,0.0842027,0.0842027,0.944258,no
MAF1,-0.300823,0.328987,0.328987,0.999906,no
MAFB,1.41011,0.0228295,0.0228295,0.430258,no
MAFF,-1.29508,0.000411257,0.000411257,0.0217934,yes
MAFG,-0.196835,0.579965,0.579965,0.999906,no
MAFG-AS1,0.337845,0.656508,0.656508,0.999906,no
MAFIP,-0.136148,0.757285,0.757285,0.999906,no
MAFK,-0.728747,0.0305301,0.0305301,0.522475,no
MAGED1,0.618183,0.0685384,0.0685384,0.849038,no
MAGED2,0.323481,0.353191,0.353191,0.999906,no
MAGED4B,0.201267,0.636443,0.636443,0.999906,no
MAGEE1,0.437392,0.468439,0.468439,0.999906,no
MAGEF1,0.241768,0.507056,0.507056,0.999906,no
MAGEH1,0.249464,0.505872,0.505872,0.999906,no
MAGI1,-0.609217,0.100331,0.100331,0.999906,no
MAGI2,0.0638011,0.919255,0.919255,0.999906,no
MAGI2-AS3,-0.208478,0.808613,0.808613,0.999906,no
MAGI3,0.352839,0.399751,0.399751,0.999906,no
MAGOH,-0.227707,0.655183,0.655183,0.999906,no
MAGOHB,0.478998,0.394462,0.394462,0.999906,no
MAGT1,0.158791,0.609709,0.609709,0.999906,no
MAK16,-0.359961,0.425633,0.425633,0.999906,no
MALAT1,0.0556093,0.869313,0.869313,0.999906,no
MALL,1.24237,0.0392678,0.0392678,0.609915,no
MALSU1,-0.373496,0.373783,0.373783,0.999906,no
MALT1,-0.547651,0.111115,0.111115,0.999906,no
MAMDC2,-2.23081,1.14912e-08,1.14912e-08,3.10561e-06,yes
MAMDC4,0.168872,0.818195,0.818195,0.999906,no
MAML1,-0.165456,0.609167,0.609167,0.999906,no
MAML2,-0.10658,0.744879,0.744879,0.999906,no
MAML3,-0.416626,0.425634,0.425634,0.999906,no
MAMLD1,-0.380565,0.268881,0.268881,0.999906,no
MAMSTR,1.40417,0.0645352,0.0645352,0.826037,no
MAN1A1,-0.753786,0.0206825,0.0206825,0.401555,no
MAN1A2,0.146038,0.638131,0.638131,0.999906,no
MAN1B1,0.040873,0.938732,0.938732,0.999906,no
MAN1C1,0.501586,0.133157,0.133157,0.999906,no
MAN2A1,0.0105012,0.973084,0.973084,0.999906,no
MAN2A2,0.0278549,0.930409,0.930409,0.999906,no
MAN2B1,-0.108714,0.727779,0.727779,0.999906,no
MAN2B2,-0.0993281,0.750958,0.750958,0.999906,no
MAN2C1,-0.0989312,0.770912,0.770912,0.999906,no
MANBA,0.287395,0.357969,0.357969,0.999906,no
MANBAL,-0.22711,0.480212,0.480212,0.999906,no
MANEA,-0.108306,0.762004,0.762004,0.999906,no
MANEAL,-0.0922213,0.917932,0.917932,0.999906,no
MANF,-0.362362,0.290596,0.290596,0.999906,no
MANSC1,0.169586,0.615215,0.615215,0.999906,no
MAOA,-3.292,1e-300,0.0,0.0,yes
MAOB,-1.20025,0.002452,0.002452,0.0849886,no
MAP1A,0.723707,0.0299125,0.0299125,0.517369,no
MAP1B,0.429731,0.208542,0.208542,0.999906,no
MAP1LC3A,-0.658826,0.0705103,0.0705103,0.860027,no
MAP1LC3B,-0.0215753,0.944703,0.944703,0.999906,no
MAP1LC3B2,-0.0821269,0.811564,0.811564,0.999906,no
MAP1LC3C,-2.58515,0.000109606,0.000109606,0.0077141,yes
MAP1S,-0.501132,0.141119,0.141119,0.999906,no
MAP2,-0.693175,0.117925,0.117925,0.999906,no
MAP2K1,-0.522602,0.113888,0.113888,0.999906,no
MAP2K2,-0.327884,0.293712,0.293712,0.999906,no
MAP2K3,-0.90684,0.0107705,0.0107705,0.258768,no
MAP2K4,-0.0821168,0.813402,0.813402,0.999906,no
MAP2K5,-0.0963907,0.794926,0.794926,0.999906,no
MAP2K6,0.747219,0.273247,0.273247,0.999906,no
MAP2K7,-0.0551954,0.86914,0.86914,0.999906,no
MAP3K1,0.361622,0.362154,0.362154,0.999906,no
MAP3K10,-0.258291,0.585656,0.585656,0.999906,no
MAP3K11,-0.266591,0.454872,0.454872,0.999906,no
MAP3K13,-0.111701,0.810224,0.810224,0.999906,no
MAP3K14,0.667313,0.129777,0.129777,0.999906,no
MAP3K2,-0.0457511,0.884735,0.884735,0.999906,no
MAP3K3,-0.557924,0.118132,0.118132,0.999906,no
MAP3K4,0.526762,0.161386,0.161386,0.999906,no
MAP3K5,-0.726241,0.0202142,0.0202142,0.39645,no
MAP3K6,-0.40068,0.228205,0.228205,0.999906,no
MAP3K7,0.0696149,0.83024,0.83024,0.999906,no
MAP3K8,-1.1188,0.00318912,0.00318912,0.103967,no
MAP4,-0.162341,0.674494,0.674494,0.999906,no
MAP4K2,0.0262607,0.955506,0.955506,0.999906,no
MAP4K3,-0.827652,0.00893392,0.00893392,0.225652,no
MAP4K4,0.0908422,0.811028,0.811028,0.999906,no
MAP4K5,0.10166,0.762322,0.762322,0.999906,no
MAP6,-0.447411,0.626613,0.626613,0.999906,no
MAP6D1,0.223723,0.783598,0.783598,0.999906,no
MAP7,0.347072,0.749867,0.749867,0.999906,no
MAP7D1,-0.105349,0.734938,0.734938,0.999906,no
MAP9,-0.0425786,0.900136,0.900136,0.999906,no
MAPK1,0.0464158,0.911912,0.911912,0.999906,no
MAPK10,0.717174,0.0462981,0.0462981,0.678697,no
MAPK11,-0.554831,0.178796,0.178796,0.999906,no
MAPK12,-0.248537,0.540229,0.540229,0.999906,no
MAPK13,-0.430845,0.415217,0.415217,0.999906,no
MAPK14,-0.303158,0.370696,0.370696,0.999906,no
MAPK1IP1L,-0.293713,0.350055,0.350055,0.999906,no
MAPK3,0.217543,0.492651,0.492651,0.999906,no
MAPK6,0.184538,0.570988,0.570988,0.999906,no
MAPK7,-0.861838,0.879736,0.879736,0.999906,no
MAPK8,0.00667823,0.988926,0.988926,0.999906,no
MAPK8IP1,0.648735,0.174943,0.174943,0.999906,no
MAPK8IP3,0.185676,0.564135,0.564135,0.999906,no
MAPK9,0.0308633,0.937211,0.937211,0.999906,no
MAPKAP1,-0.162591,0.638391,0.638391,0.999906,no
MAPKAPK2,-0.265022,0.402826,0.402826,0.999906,no
MAPKAPK3,0.114547,0.746281,0.746281,0.999906,no
MAPKAPK5,-0.158612,0.717621,0.717621,0.999906,no
MAPKBP1,-0.279777,0.410216,0.410216,0.999906,no
MAPRE1,-0.279554,0.365639,0.365639,0.999906,no
MAPRE2,0.875291,0.025599,0.025599,0.466827,no
MAPRE3,0.790305,0.0574661,0.0574661,0.777868,no
MARC1,0.386652,0.553907,0.553907,0.999906,no
MARC2,-0.415605,0.350931,0.350931,0.999906,no
MARCH1,0.381039,0.636047,0.636047,0.999906,no
MARCH10,-4.33278,0.276132,0.276132,0.999906,no
MARCH2,-0.490452,0.250948,0.250948,0.999906,no
MARCH3,0.27321,0.687576,0.687576,0.999906,no
MARCH4,-0.696165,0.132536,0.132536,0.999906,no
MARCH5,0.138647,0.681724,0.681724,0.999906,no
MARCH6,0.0885331,0.7741,0.7741,0.999906,no
MARCH7,0.126293,0.685872,0.685872,0.999906,no
MARCH8,0.25299,0.530122,0.530122,0.999906,no
MARCH9,-0.0787581,0.871115,0.871115,0.999906,no
MARCKS,1.24021,0.000145974,0.000145974,0.00969764,yes
MARCKSL1,1.14761,0.00125605,0.00125605,0.0527112,no
MARK1,-0.879793,0.213044,0.213044,0.999906,no
MARK2,0.0463572,0.914018,0.914018,0.999906,no
MARK3,0.123551,0.732399,0.732399,0.999906,no
MARK4,-0.0864675,0.798465,0.798465,0.999906,no
MARS,0.322887,0.370811,0.370811,0.999906,no
MARS2,-0.439286,0.535862,0.535862,0.999906,no
MARVELD1,-0.143127,0.642881,0.642881,0.999906,no
MASP1,0.192689,0.616203,0.616203,0.999906,no
MASP2,0.190456,0.796337,0.796337,0.999906,no
MAST2,0.310572,0.315301,0.315301,0.999906,no
MAST3,-0.36943,0.323818,0.323818,0.999906,no
MAST4,0.727485,0.0330999,0.0330999,0.547465,no
MASTL,-0.123276,0.805141,0.805141,0.999906,no
MAT2A,-0.287791,0.426192,0.426192,0.999906,no
MAT2B,-0.506228,0.103559,0.103559,0.999906,no
MATL2963,0.199756,0.851883,0.851883,0.999906,no
MATN2,0.216539,0.579515,0.579515,0.999906,no
MATN3,-0.740319,0.281574,0.281574,0.999906,no
MATR3,0.149358,0.666866,0.666866,0.999906,no
MAU2,-0.128104,0.686238,0.686238,0.999906,no
MAVS,-0.606684,0.0607645,0.0607645,0.801866,no
MAX,-0.113618,0.958914,0.958914,0.999906,no
MAZ,0.229643,0.512458,0.512458,0.999906,no
MB21D1,-0.13354,0.852206,0.852206,0.999906,no
MB21D2,-0.593047,0.273143,0.273143,0.999906,no
MBD2,-0.550055,0.0812549,0.0812549,0.928147,no
MBD3,0.126825,0.686341,0.686341,0.999906,no
MBD4,-0.0876358,0.805352,0.805352,0.999906,no
MBD5,0.418123,0.366657,0.366657,0.999906,no
MBD6,0.0106136,0.975352,0.975352,0.999906,no
MBIP,0.541551,0.211824,0.211824,0.999906,no
MBL1P,-0.801848,0.281417,0.281417,0.999906,no
MBLAC1,0.00530594,0.994814,0.994814,0.999906,no
MBLAC2,0.229777,0.664137,0.664137,0.999906,no
MBNL1,-0.807691,0.0278172,0.0278172,0.495603,no
MBNL2,-0.486857,0.137591,0.137591,0.999906,no
MBNL3,0.294689,0.635776,0.635776,0.999906,no
MBOAT1,0.24801,0.705399,0.705399,0.999906,no
MBOAT2,0.274088,0.444399,0.444399,0.999906,no
MBOAT7,0.0977602,0.771135,0.771135,0.999906,no
MBP,0.0580812,0.884369,0.884369,0.999906,no
MBTD1,0.317055,0.415238,0.415238,0.999906,no
MBTPS1,0.0359203,0.908983,0.908983,0.999906,no
MBTPS2,-0.107786,0.751882,0.751882,0.999906,no
MC1R,0.137793,0.788608,0.788608,0.999906,no
MCAM,-1.22442,0.086303,0.086303,0.953567,no
MCART1,-0.172206,0.742233,0.742233,0.999906,no
MCAT,-0.216704,0.701319,0.701319,0.999906,no
MCC,-0.0148357,0.96764,0.96764,0.999906,no
MCCC1,-0.520967,0.139283,0.139283,0.999906,no
MCCC2,-0.463724,0.182398,0.182398,0.999906,no
MCEE,0.292521,0.579684,0.579684,0.999906,no
MCFD2,-0.0309426,0.934565,0.934565,0.999906,no
MCL1,-0.569577,0.0915651,0.0915651,0.980084,no
MCM2,0.685048,0.161315,0.161315,0.999906,no
MCM3,0.0364506,0.917087,0.917087,0.999906,no
MCM3AP,-0.123761,0.69109,0.69109,0.999906,no
MCM4,0.423972,0.241996,0.241996,0.999906,no
MCM5,-0.387326,0.381574,0.381574,0.999906,no
MCM6,0.103347,0.77183,0.77183,0.999906,no
MCM7,0.254358,0.672791,0.672791,0.999906,no
MCM8,-0.0626799,0.914803,0.914803,0.999906,no
MCM9,0.264836,0.721566,0.721566,0.999906,no
MCMBP,-0.461958,0.16987,0.16987,0.999906,no
MCOLN1,-0.282019,0.422564,0.422564,0.999906,no
MCOLN2,-0.747066,0.269649,0.269649,0.999906,no
MCOLN3,0.322786,0.663499,0.663499,0.999906,no
MCPH1,0.151339,0.764,0.764,0.999906,no
MCRS1,-0.207762,0.548434,0.548434,0.999906,no
MCTP1,-1.79527,0.00216217,0.00216217,0.0774997,no
MCTP2,0.0541486,0.957441,0.957441,0.999906,no
MCTS1,0.139675,0.717654,0.717654,0.999906,no
MCU,-0.186467,0.566722,0.566722,0.999906,no
MDC1,0.0152872,0.980921,0.980921,0.999906,no
MDFIC,-0.373188,0.240381,0.240381,0.999906,no
MDGA1,0.494706,0.133972,0.133972,0.999906,no
MDH1,0.0372558,0.913062,0.913062,0.999906,no
MDH1B,1.1272,0.188826,0.188826,0.999906,no
MDH2,-0.217804,0.482093,0.482093,0.999906,no
MDK,0.466705,0.140682,0.140682,0.999906,no
MDM1,0.178121,0.777256,0.777256,0.999906,no
MDM2,0.620708,0.0459085,0.0459085,0.67504,no
MDM4,0.116026,0.780248,0.780248,0.999906,no
MDN1,-0.145249,0.644205,0.644205,0.999906,no
MDP1,-0.0742684,0.9804,0.9804,0.999906,no
ME1,0.691252,0.0436382,0.0436382,0.648716,no
ME2,0.125602,0.735134,0.735134,0.999906,no
ME3,0.534876,0.218644,0.218644,0.999906,no
MEA1,0.141479,0.780568,0.780568,0.999906,no
MEAF6,-0.159927,0.617543,0.617543,0.999906,no
MECOM,0.118832,0.743768,0.743768,0.999906,no
MECP2,-0.203,0.696326,0.696326,0.999906,no
MECR,0.0577302,0.909147,0.909147,0.999906,no
MED1,-0.0281809,0.927369,0.927369,0.999906,no
MED10,-0.263524,0.47051,0.47051,0.999906,no
MED11,0.104859,0.853166,0.853166,0.999906,no
MED12,0.159757,0.610762,0.610762,0.999906,no
MED13,-0.151175,0.625104,0.625104,0.999906,no
MED13L,-0.187004,0.553229,0.553229,0.999906,no
MED14,-0.27897,0.389057,0.389057,0.999906,no
MED15,-0.108149,0.73442,0.73442,0.999906,no
MED16,0.0235649,0.943716,0.943716,0.999906,no
MED17,-0.223741,0.552713,0.552713,0.999906,no
MED18,-0.202822,0.646724,0.646724,0.999906,no
MED19,0.00259457,0.995624,0.995624,0.999906,no
MED20,-0.0505372,0.894964,0.894964,0.999906,no
MED21,-0.1531,0.684875,0.684875,0.999906,no
MED22,0.0769391,0.853612,0.853612,0.999906,no
MED23,0.138607,0.675223,0.675223,0.999906,no
MED24,-0.00566029,0.986316,0.986316,0.999906,no
MED25,-0.243549,0.479284,0.479284,0.999906,no
MED26,0.0113442,0.981587,0.981587,0.999906,no
MED27,-0.199202,0.737873,0.737873,0.999906,no
MED28,-0.36002,0.303739,0.303739,0.999906,no
MED29,-0.10447,0.738095,0.738095,0.999906,no
MED30,-0.45132,0.41603,0.41603,0.999906,no
MED31,-0.0454944,0.965246,0.965246,0.999906,no
MED4,-0.117074,0.72984,0.72984,0.999906,no
MED6,-0.0565889,0.888364,0.888364,0.999906,no
MED7,0.0889083,0.874416,0.874416,0.999906,no
MED8,-0.124529,0.778223,0.778223,0.999906,no
MED9,0.138091,0.749393,0.749393,0.999906,no
MEF2A,-0.539196,0.0908957,0.0908957,0.97637,no
MEF2B,0.710813,0.757184,0.757184,0.999906,no
MEF2BNB,0.232565,0.754067,0.754067,0.999906,no
MEF2BNB-MEF2B,-0.823027,0.679886,0.679886,0.999906,no
MEF2C,0.504552,0.441623,0.441623,0.999906,no
MEF2D,-0.383556,0.21613,0.21613,0.999906,no
MEG3,0.380336,0.276616,0.276616,0.999906,no
MEG8,0.370013,0.720784,0.720784,0.999906,no
MEGF6,-0.19404,0.59389,0.59389,0.999906,no
MEGF8,-0.0502368,0.873499,0.873499,0.999906,no
MEGF9,-0.260706,0.403393,0.403393,0.999906,no
MEIS1,0.194373,0.534936,0.534936,0.999906,no
MEIS2,0.809936,0.0494195,0.0494195,0.711042,no
MEIS3,-0.866605,0.0534592,0.0534592,0.744736,no
MEIS3P1,-0.279685,0.40598,0.40598,0.999906,no
MELK,-0.356351,0.567083,0.567083,0.999906,no
MEMO1,0.0368264,0.934404,0.934404,0.999906,no
MEN1,-0.122463,0.742858,0.742858,0.999906,no
MEPCE,-0.0818524,0.826542,0.826542,0.999906,no
MERTK,1.17818,0.0698497,0.0698497,0.857293,no
MESDC1,-0.356759,0.409101,0.409101,0.999906,no
MESDC2,-0.17529,0.575211,0.575211,0.999906,no
MEST,1.85832,0.000277698,0.000277698,0.0163154,yes
MET,-0.525162,0.116421,0.116421,0.999906,no
METAP1,-0.0128171,0.969837,0.969837,0.999906,no
METAP1D,0.0436085,0.945158,0.945158,0.999906,no
METAP2,0.0847224,0.784067,0.784067,0.999906,no
METRN,-0.184845,0.715469,0.715469,0.999906,no
METRNL,0.552121,0.0889564,0.0889564,0.965687,no
METTL1,0.192715,0.766096,0.766096,0.999906,no
METTL10,0.0652363,0.885715,0.885715,0.999906,no
METTL11A,-0.0319969,0.9564,0.9564,0.999906,no
METTL12,0.355624,0.798985,0.798985,0.999906,no
METTL13,-0.00476424,0.988647,0.988647,0.999906,no
METTL14,0.0696144,0.855755,0.855755,0.999906,no
METTL15,0.345579,0.458052,0.458052,0.999906,no
METTL16,0.265863,0.435223,0.435223,0.999906,no
METTL17,0.0568227,0.900725,0.900725,0.999906,no
METTL18,0.449097,0.474204,0.474204,0.999906,no
METTL19,-0.0757165,0.88252,0.88252,0.999906,no
METTL20,0.30079,0.72426,0.72426,0.999906,no
METTL21A,-0.0641664,0.92377,0.92377,0.999906,no
METTL21B,-0.0309493,0.957269,0.957269,0.999906,no
METTL21D,0.0990787,0.904991,0.904991,0.999906,no
METTL22,-0.083258,0.842255,0.842255,0.999906,no
METTL23,0.00245642,0.996602,0.996602,0.999906,no
METTL24,0.964385,0.380755,0.380755,0.999906,no
METTL2A,-0.0369501,0.933651,0.933651,0.999906,no
METTL2B,-0.0300853,0.942981,0.942981,0.999906,no
METTL3,-0.320481,0.569194,0.569194,0.999906,no
METTL4,0.0665133,0.887587,0.887587,0.999906,no
METTL5,-0.482189,0.523784,0.523784,0.999906,no
METTL6,0.113889,0.796225,0.796225,0.999906,no
METTL7A,-2.26442,1.02718e-11,1.02718e-11,6.94013e-09,yes
METTL7B,1.50075,0.704208,0.704208,0.999906,no
METTL8,-0.0181145,0.967368,0.967368,0.999906,no
METTL9,0.255491,0.428793,0.428793,0.999906,no
MEX3A,2.03513,0.00578279,0.00578279,0.163822,no
MEX3B,1.65925,0.00129049,0.00129049,0.0531998,no
MEX3C,-0.00690078,0.983011,0.983011,0.999906,no
MEX3D,0.401316,0.30657,0.30657,0.999906,no
MFAP1,0.111957,0.733075,0.733075,0.999906,no
MFAP2,0.641427,0.0693508,0.0693508,0.854272,no
MFAP3,-0.229072,0.49199,0.49199,0.999906,no
MFAP3L,-0.825482,0.289072,0.289072,0.999906,no
MFAP4,0.938001,0.0361421,0.0361421,0.580723,no
MFAP5,-0.206226,0.585297,0.585297,0.999906,no
MFF,-0.176426,0.577786,0.577786,0.999906,no
MFGE8,-1.06194,0.00207171,0.00207171,0.0752555,no
MFHAS1,-0.441876,0.257557,0.257557,0.999906,no
MFI2,-0.0881868,0.880385,0.880385,0.999906,no
MFI2-AS1,0.456269,0.751187,0.751187,0.999906,no
MFN1,-0.249195,0.46291,0.46291,0.999906,no
MFN2,0.105989,0.735597,0.735597,0.999906,no
MFSD1,0.237672,0.465122,0.465122,0.999906,no
MFSD10,-0.494451,0.142553,0.142553,0.999906,no
MFSD11,0.30196,0.917047,0.917047,0.999906,no
MFSD12,-0.468057,0.233031,0.233031,0.999906,no
MFSD3,0.0462497,0.936355,0.936355,0.999906,no
MFSD5,-0.158271,0.64806,0.64806,0.999906,no
MFSD6,-1.05942,0.00133502,0.00133502,0.0545677,no
MFSD7,-0.449265,0.622375,0.622375,0.999906,no
MFSD8,-0.108849,0.807717,0.807717,0.999906,no
